"id","name","latitude","longitude"
"627","195B35","43.6420608352597","3.92249357344406"
"628","195B36","43.645690578676","3.91780825951787"
"629","195B37","43.6389751152757","3.9238101132571"
"631","195B39","43.6411868634824","3.92273052461712"
"635","195B41","43.6332766109735","3.89949529628188"
"637","195B43","43.6148802","3.8328448"
"638","195B44","43.6452515201727","3.91629780534754"
"639","195B45","43.6328362602738","3.90088004303311"
"640","195B4A","43.6328311044468","3.89724386971693"
"643","195B4F","43.6354110178537","3.91348533770361"
"645","195B51","43.6324295566728","3.89752057488897"
"646","195B52","43.6318718141073","3.91190701620815"
"647","195B53","43.6318701433144","3.9118384769414"
"649","195B55","43.6306853970776","3.90570395253553"
"651","195B57","43.624715686352","3.9046977069487"
"653","195B5A","43.6276092572416","3.89959141014037"
"654","1953E0","43.6381069938104","3.92963298228847"
"655","1953E1","43.6376008683487","3.92944127107182"
"656","1953E2","43.6324232902249","3.89614197015339"
"657","1953E3","43.6341232851849","3.90614319777046"
"658","1953E4","43.6249874859684","3.90447607549618"
"659","1953E5","43.625022288071","3.90620779299968"
"660","1953E6","43.6385113911561","3.90747186695819"
"661","1953E7","43.6259007599246","3.90117758488941"
"662","1953E8","43.6313418577203","3.90743102602539"
"663","1953E9","43.628061463088","3.90124804679886"
"664","1953EA","43.6327519587122","3.9117509131097"
"666","1953EC","43.6341402917556","3.90640505959959"
"667","1953ED","43.6359228711427","3.91511666253907"
"668","1953EE","43.6329902137999","3.91596674154243"
"669","1953EF","43.6378208824078","3.90402205594319"
"670","1953F0","43.6385127634015","3.90751231434274"
"671","1953F1","43.6341112824523","3.90642807964286"
"672","1953F2","43.6335238053116","3.90762623201601"
"674","1953F4","43.6225760556023","3.89874174595616"
"675","1953F5","43.622713370736","3.89880712532943"
"676","1953F6","43.618078200776","3.89828204486355"
"677","1953F7","43.6328630441996","3.9009555770084"
"678","1953F8","43.6227462336767","3.89814976665775"
"679","1953F9","43.6231612368805","3.89894066994191"
"680","1953FA","43.622318102204","3.8982931204888"
"681","1953FB","43.6224423777675","3.89869133772743"
"682","1953FC","43.622221538539","3.89861477257818"
"683","1953FD","43.6180841771531","3.89831736271481"
"684","1953FE","43.6378281530639","3.92938214638923"
"685","1953FF","43.6330793541461","3.89625850250582"
"686","195400","43.6255645361157","3.90441400082523"
"687","195401","43.6225452058933","3.89873826153143"
"688","195402","43.6224941588042","3.89870979568047"
"689","195403","43.6224644919992","3.89870602867029"
"690","195404","43.6228064059709","3.89881726305987"
"691","195405","43.6228357907945","3.898837574445"
"692","195406","43.6223350107796","3.89823970756891"
"693","195407","43.6340947406238","3.90629364864594"
"694","195408","43.6324195940605","3.89639635356025"
"695","195409","43.6380741237916","3.92964731070651"
"696","19540A","43.6256379023843","3.90518009671803"
"697","19540B","43.6225195301613","3.8987252882556"
"698","19540C","43.625461467615","3.90559713118762"
"699","19540D","43.6223735645019","3.8980025720939"
"700","19540E","43.622251350955","3.89863128913339"
"701","19540F","43.6231316289263","3.8989303951189"
"702","195410","43.6232260031974","3.89923884133771"
"703","195411","43.6228675408076","3.89883373000259"
"704","195412","43.6327652268039","3.89655584061393"
"706","195414","43.6256496923386","3.90513675515137"
"707","195415","43.632400657532","3.89640762186855"
"708","195416","43.6252818599132","3.90444716728268"
"710","195418","43.6372941717602","3.91555605586325"
"713","19541B","43.6337481552205","3.91628542864601"
"715","19541D","43.629250652799","3.8987704418555"
"717","19541F","43.6359597776253","3.92564906327084"
"718","195420","43.6378175798168","3.90404671996384"
"719","195421","43.6281043994086","3.89796629581144"
"720","195422","43.638147372838","3.92900751703201"
"721","195423","43.6353923875871","3.89087237430931"
"722","19542B","43.6373394410431","3.89404799233546"
"723","19542C","43.633608816945","3.92026174441412"
"724","19542D","43.6253720096118","3.90432797075755"
"725","19542E","43.6291447702261","3.89585885347697"
"726","19542F","43.626142890716","3.90133774623905"
"727","195430","43.6343654032615","3.89528172770201"
"728","195431","43.6230509120007","3.89954307716744"
"729","195433","43.6342812247078","3.91477574840007"
"730","195434","43.6373261969624","3.91146085686387"
"731","195435","43.6402622298195","3.9144594165582"
"732","195436","43.6381996302731","3.91444838318603"
"733","195437","43.6381512290914","3.92905285259235"
"734","195438","43.6408798871989","3.91216423997605"
"735","19543A","43.6377864509428","3.90609445301845"
"736","19543B","43.6329800571499","3.91737613330724"
"737","19543C","43.6362932454625","3.9275429578795"
"738","19543D","43.6323240292986","3.89530410862653"
"740","19543F","43.62275134259","3.89881211609816"
"741","195440","43.6378194347008","3.92456124377622"
"742","195441","43.6327096500448","3.89550191859814"
"743","195442","43.6430019119944","3.92969941201886"
"744","195443","43.6390987322582","3.9274574518131"
"745","195444","43.6382664071501","3.92717902419645"
"746","195445","43.6373329593976","3.92409279382423"
"747","195446","43.6377697342932","3.93020151066446"
"748","195447","43.6374137516503","3.92695378041378"
"749","19544B","43.6315503221673","3.90548311271129"
"751","195B28","43.6370532945693","3.92668016781806"
"752","195B29","43.6356838000468","3.92570506605227"
"762","194CBD","43.6248827811154","3.86776967351557"
"763","194CCB","43.6118102533276","3.86616074386143"
